182.55;32.9;+37.9;45.07;18.46
183.55;32.88;+37.9;45.07;18.46
184.55;32.88;+37.9;45.07;18.46
185.55;32.88;+37.9;45.07;18.46
186.55;32.9;+37.9;45.07;18.46
187.55;32.9;+37.9;45.07;18.46
188.55;32.9;+37.9;45.07;18.46
189.55;32.88;+37.9;45.07;18.42
190.55;32.88;+38.0;45.07;18.42
191.55;32.9;+37.9;45.07;18.42
192.55;32.9;+38.0;45.07;18.42
193.55;32.9;+37.9;45.07;18.42
194.55;32.91;+37.9;45.07;18.46
195.55;32.91;+37.9;45.07;18.46
196.55;32.91;+38.0;45.07;18.46
197.55;32.91;+38.0;45.07;18.46
198.55;32.93;+38.0;45.07;18.42
199.55;32.91;+38.0;45.16;18.46
200.55;32.91;+37.9;45.07;18.42
201.55;32.93;+38.0;45.16;18.42
202.56;32.94;+37.9;45.16;18.42
203.56;32.93;+37.9;45.16;18.42
204.56;32.94;+38.0;45.16;18.42
205.56;32.93;+38.0;45.16;18.42
206.56;32.95;+38.0;45.16;18.42
207.56;32.93;+38.1;45.16;18.38
208.56;32.93;+38.0;45.16;18.42
209.56;32.93;+38.0;45.16;18.38
210.56;32.93;+38.1;45.16;18.38
211.56;32.95;+38.0;45.16;18.38
212.56;32.97;+38.0;45.16;18.38
213.56;32.95;+38.0;45.16;18.38
214.56;33.0;+38.0;45.24;18.38
215.56;32.97;+38.1;45.24;18.38
216.56;32.97;+38.0;45.24;18.38
217.56;32.95;+38.1;45.24;18.38
218.56;32.97;+38.0;45.24;18.38
219.56;32.97;+38.1;45.24;18.38
220.56;32.97;+37.9;45.24;18.38
221.56;32.98;+38.1;45.24;18.38
222.56;32.98;+38.1;45.24;18.38
223.56;32.98;+38.1;45.24;18.34
224.56;33.0;+38.1;45.24;18.34
225.56;32.98;+38.0;45.24;18.34
226.57;32.98;+38.0;45.24;18.34
227.57;32.98;+38.1;45.24;18.34
228.57;32.98;+38.1;45.24;18.34
229.57;32.98;+38.1;45.24;18.34
230.57;33.0;+38.2;45.24;18.34
231.57;32.98;+38.1;45.24;18.34
232.57;33.0;+38.1;45.24;18.34
233.57;33.0;+38.1;45.24;18.34
234.57;33.0;+38.2;45.24;18.3
235.57;33.01;+38.1;45.24;18.3
236.57;33.0;+38.2;45.24;18.3
237.57;33.01;+38.1;45.24;18.3
238.57;33.01;+38.1;45.24;18.3
239.57;33.04;+38.2;45.24;18.3
240.57;33.0;+38.1;45.24;18.31
241.57;32.98;+38.2;45.24;18.31
242.57;33.01;+38.2;45.24;18.31
243.57;33.01;+38.2;45.24;18.31
244.57;33.01;+38.1;45.24;18.31
245.57;33.05;+38.2;45.24;18.31
246.57;33.01;+38.2;45.24;18.27
247.57;33.03;+38.1;45.24;18.31
248.57;33.05;+38.1;45.24;18.31
249.57;33.04;+38.1;45.24;18.27
250.57;33.03;+38.2;45.24;18.27
251.57;33.0;+38.2;45.24;18.27
252.57;33.04;+38.2;45.32;18.27
253.57;33.04;+38.2;45.32;18.27
254.57;33.04;+38.2;45.32;18.27
255.57;33.05;+38.2;45.32;18.27
256.57;33.03;+38.2;45.32;18.27
257.57;33.03;+38.2;45.32;18.27
258.57;33.07;+38.2;45.32;18.22
259.57;33.05;+38.3;45.32;18.22
260.57;33.04;+38.2;45.32;18.22
261.57;33.03;+38.2;45.32;18.27
262.57;33.03;+38.2;45.32;18.22
263.57;33.05;+38.3;45.32;18.27
264.57;33.05;+38.2;45.32;18.22
265.57;33.05;+38.3;45.32;18.22
266.57;33.07;+38.2;45.32;18.22
267.57;33.05;+38.3;45.32;18.22
268.57;33.07;+38.2;45.32;18.22
269.57;33.07;+38.3;45.32;18.22
270.57;33.07;+38.3;45.32;18.22
271.57;33.05;+38.2;45.32;18.22
272.57;33.08;+38.3;45.32;18.22
273.57;33.08;+38.3;45.32;18.22
274.57;33.05;+38.3;45.32;18.22
275.57;33.05;+38.3;45.41;18.22
276.57;33.07;+38.3;45.41;18.22
277.57;33.07;+38.3;45.41;18.22
278.57;33.08;+38.3;45.41;18.22
279.57;33.08;+38.3;45.41;18.19
280.57;33.08;+38.3;45.41;18.19
281.57;33.1;+38.3;45.41;18.19
282.57;33.08;+38.3;45.41;18.19
283.57;33.1;+38.3;45.41;18.19
284.57;33.11;+38.3;45.41;18.19
285.57;33.1;+38.3;45.41;18.19
286.57;33.11;+38.3;45.41;18.19
287.57;33.1;+38.3;45.41;18.19
288.57;33.11;+38.3;45.41;18.19
289.57;33.08;+38.3;45.41;18.19
290.57;33.1;+38.3;45.41;18.16
291.57;33.1;+38.3;45.41;18.19
292.57;33.11;+38.3;45.41;18.16
293.57;33.1;+38.3;45.41;18.16
294.57;33.12;+38.3;45.41;18.16
295.57;33.12;+38.3;45.41;18.16
296.57;33.14;+38.3;45.41;18.16
297.57;33.12;+38.3;45.49;18.16
298.57;33.12;+38.3;45.49;18.16
299.57;33.14;+38.3;45.49;18.16
300.57;33.14;+38.3;45.49;18.16
301.57;33.15;+38.3;45.49;18.16
302.57;33.14;+38.3;45.49;18.16
303.57;33.14;+38.3;45.49;18.16
304.57;33.17;+38.3;45.49;18.16
305.57;33.12;+38.3;45.49;18.19
306.57;33.14;+38.3;45.49;18.53
307.57;33.15;+38.3;45.49;18.69
308.57;33.14;+38.3;45.49;18.69
309.57;33.12;+38.3;45.49;18.69
310.57;33.14;+38.3;45.49;18.57
311.57;33.14;+38.3;45.49;18.48
312.57;33.14;+38.4;45.49;18.4
313.57;33.15;+38.3;45.49;18.28
314.57;33.17;+38.3;45.49;18.24
315.57;33.15;+38.3;45.49;18.24
316.57;33.15;+38.4;45.49;18.19
317.57;33.17;+38.4;45.49;18.19
318.57;33.15;+38.4;45.49;18.16
319.57;33.15;+38.3;45.49;18.16
320.57;33.17;+38.4;45.49;18.16
321.57;33.15;+38.4;45.49;18.16
322.57;33.17;+38.3;45.49;18.12
323.57;33.18;+38.4;45.49;18.12
324.57;33.18;+38.4;45.49;18.12
325.57;33.18;+38.3;45.49;18.12
326.57;33.17;+38.4;45.49;18.12
327.57;33.18;+38.4;45.49;18.12
328.57;33.18;+38.3;45.49;18.12
329.57;33.18;+38.4;45.49;18.12
330.57;33.17;+38.4;45.49;18.12
331.57;33.18;+38.4;45.49;18.12
332.57;33.18;+38.4;45.49;18.12
333.57;33.2;+38.4;45.49;18.16
334.57;33.2;+38.4;45.49;18.24
335.57;33.2;+38.4;45.58;18.19
336.57;33.2;+38.4;45.58;18.16
337.57;33.17;+38.4;45.58;18.12
338.57;33.17;+38.4;45.58;18.12
339.57;33.18;+38.4;45.58;18.12
340.57;33.2;+38.4;45.58;18.12
341.58;33.18;+38.4;45.58;18.12
342.58;33.2;+38.5;45.58;18.07
343.58;33.21;+38.4;45.58;18.07
344.58;33.21;+38.5;45.58;18.07
345.58;33.2;+38.4;45.58;18.07
346.58;33.21;+38.5;45.58;18.07
347.58;33.21;+38.5;45.58;18.07
348.58;33.24;+38.5;45.58;18.07
349.58;33.22;+38.4;45.58;18.07
350.58;33.24;+38.5;45.58;18.07
351.58;33.21;+38.5;45.58;18.07
352.58;33.21;+38.4;45.58;18.07
353.58;33.22;+38.5;45.58;18.07
354.58;33.24;+38.5;45.58;18.07
355.58;33.22;+38.5;45.58;18.07
356.58;33.24;+38.4;45.58;18.07
357.58;33.22;+38.4;45.58;18.09
358.58;33.22;+38.5;45.58;18.07
359.58;33.22;+38.5;45.58;18.09
360.58;33.25;+38.5;45.58;18.09
361.58;33.22;+38.4;45.58;18.09
362.58;33.22;+38.4;45.58;18.09
363.59;33.25;+38.5;45.58;18.09
364.59;33.25;+38.4;45.58;18.0
365.59;33.24;+38.5;45.58;18.0
366.59;33.24;+38.5;45.58;18.0
367.59;33.24;+38.5;45.58;18.0
368.59;33.26;+38.6;45.58;18.0
369.59;33.25;+38.5;45.58;18.0
370.59;33.26;+38.5;45.58;18.0
371.59;33.26;+38.5;45.66;18.0
372.59;33.26;+38.5;45.66;18.0
373.59;33.25;+38.5;45.66;18.0
374.59;33.26;+38.5;45.66;18.0
375.59;33.26;+38.5;45.66;18.0
376.59;33.28;+38.5;45.66;18.0
377.59;33.28;+38.5;45.66;18.0
378.59;33.26;+38.6;45.66;18.0
379.59;33.24;+38.5;45.66;17.96
380.59;33.28;+38.6;45.66;17.96
381.59;33.26;+38.6;45.66;17.96
382.59;33.28;+38.6;45.66;17.96
383.59;33.26;+38.5;45.66;17.96
384.59;33.26;+38.5;45.66;17.96
385.59;33.28;+38.6;45.66;17.96
386.59;33.29;+38.5;45.66;17.96
387.59;33.31;+38.6;45.66;17.96
388.59;33.26;+38.6;45.66;17.96
389.59;33.31;+38.6;45.66;17.96
390.59;33.32;+38.6;45.66;17.96
391.59;33.28;+38.5;45.66;17.96
392.59;33.28;+38.5;45.66;17.96
393.59;33.28;+38.6;45.66;17.96
394.59;33.29;+38.5;45.66;17.96
395.59;33.31;+38.6;45.66;17.96
396.59;33.29;+38.6;45.66;17.96
397.59;33.29;+38.6;45.66;17.96
398.59;33.29;+38.6;45.66;17.96
399.59;33.31;+38.6;45.66;17.96
400.59;33.31;+38.6;45.66;17.96
401.58;33.31;+38.6;45.66;17.96
402.58;33.31;+38.6;45.66;17.92
403.58;33.32;+38.6;45.66;17.92
404.58;33.32;+38.6;45.66;17.92
405.58;33.32;+38.6;45.75;17.92
406.58;33.32;+38.6;45.75;17.92
407.58;33.31;+38.6;45.75;17.92
408.58;33.32;+38.6;45.75;17.92
409.58;33.31;+38.6;45.75;17.92
410.58;33.33;+38.6;45.75;17.92
411.58;33.32;+38.6;45.75;17.92
412.59;33.35;+38.6;45.75;17.92
413.59;33.32;+38.6;45.75;17.92
414.59;33.32;+38.6;45.75;17.92
415.59;33.32;+38.6;45.75;17.92
416.59;33.32;+38.6;45.75;17.92
417.59;33.35;+38.6;45.75;17.92
418.59;33.33;+38.6;45.75;17.92
419.59;33.33;+38.6;45.75;17.92
420.59;33.36;+38.6;45.75;17.88
421.59;33.36;+38.6;45.75;17.88
422.59;33.36;+38.6;45.75;17.88
423.59;33.36;+38.6;45.75;17.88
424.59;33.36;+38.6;45.75;17.89
425.59;33.36;+38.6;45.75;17.88
426.59;33.33;+38.6;45.75;17.89
427.59;33.35;+38.6;45.75;17.89
428.59;33.36;+38.6;45.75;17.89
429.59;33.36;+38.6;45.75;17.89
430.59;33.35;+38.6;45.75;17.89
431.59;33.36;+38.6;45.75;17.89
432.59;33.38;+38.6;45.75;17.89
433.59;33.35;+38.6;45.75;17.89
434.59;33.38;+38.6;45.75;17.89
435.6;33.38;+38.6;45.75;17.89
436.6;33.39;+38.6;45.75;17.89
437.6;33.36;+38.6;45.75;17.89
438.6;33.36;+38.6;45.84;17.89
439.6;33.38;+38.6;45.75;17.89
440.6;33.36;+38.6;45.84;17.89
441.6;33.38;+38.6;45.84;17.85
442.6;33.38;+38.6;45.84;17.89
443.6;33.35;+38.6;45.84;17.89
444.6;33.38;+38.7;45.84;17.85
445.6;33.38;+38.6;45.84;17.85
446.6;33.38;+38.6;45.84;17.85
447.6;33.38;+38.6;45.84;17.85
448.6;33.38;+38.7;45.84;17.85
449.6;33.39;+38.7;45.84;17.85
450.6;33.39;+38.6;45.84;17.85
451.6;33.39;+38.6;45.84;17.85
452.6;33.39;+38.7;45.84;17.85
453.6;33.39;+38.7;45.84;17.85
454.6;33.39;+38.7;45.84;17.85
455.6;33.39;+38.7;45.84;17.85
456.6;33.39;+38.7;45.84;17.85
457.6;33.41;+38.6;45.84;17.85
458.6;33.41;+38.7;45.84;17.8
459.6;33.41;+38.7;45.84;17.8
460.6;33.41;+38.7;45.84;17.85
461.6;33.42;+38.7;45.84;17.8
462.6;33.42;+38.7;45.84;17.8
463.6;33.42;+38.7;45.84;17.8
464.6;33.42;+38.7;45.84;17.8
465.6;33.42;+38.7;45.84;17.8
466.6;33.45;+38.6;45.84;17.8
467.6;33.41;+38.7;45.92;17.8
468.6;33.42;+38.7;45.92;17.8
469.6;33.42;+38.7;45.84;17.8
470.6;33.42;+38.7;45.92;17.8
471.6;33.44;+38.7;45.92;17.8
472.6;33.44;+38.7;45.92;17.8
473.6;33.42;+38.8;45.92;17.8
474.6;33.44;+38.7;45.92;17.8
475.6;33.42;+38.7;45.92;17.8
476.6;33.42;+38.7;45.92;17.8
477.6;33.42;+38.7;45.92;17.8
478.6;33.44;+38.8;45.92;17.8
479.6;33.44;+38.7;45.92;17.8
480.6;33.44;+38.8;45.92;17.8
481.6;33.44;+38.8;45.92;17.77
482.6;33.45;+38.7;45.92;17.8
483.6;33.44;+38.7;45.92;17.8
484.6;33.45;+38.8;45.92;17.8
485.6;33.46;+38.7;45.92;17.8
486.6;33.48;+38.7;45.92;17.77
487.6;33.45;+38.8;45.92;17.77
488.6;33.46;+38.8;45.92;17.77
489.6;33.45;+38.7;45.92;17.77
490.6;33.45;+38.7;45.92;17.77
491.6;33.46;+38.7;45.92;17.77
492.6;33.46;+38.7;45.92;17.77
493.6;33.45;+38.8;45.92;17.77
494.6;33.49;+38.7;45.92;17.77
495.6;33.45;+38.8;45.92;17.77
496.6;33.48;+38.8;45.92;17.77
497.6;33.46;+38.8;45.92;17.77
498.6;33.49;+38.8;45.92;17.77
499.6;33.48;+38.8;45.92;17.77
500.61;33.48;+38.8;45.92;17.77
501.61;33.48;+38.8;46.01;17.77
502.61;33.49;+38.8;46.01;17.74
503.61;33.48;+38.8;46.01;17.74
504.61;33.46;+38.8;46.01;17.74
505.61;33.48;+38.8;46.01;17.74
506.61;33.48;+38.8;46.01;17.74
507.61;33.49;+38.8;46.01;17.74
508.61;33.49;+38.8;46.01;17.74
509.61;33.5;+38.8;46.01;17.74
510.61;33.49;+38.8;46.01;17.74
511.61;33.52;+38.7;46.01;17.74
512.61;33.49;+38.8;46.01;17.74
513.61;33.49;+38.8;46.01;17.74
514.61;33.5;+38.9;46.01;17.74
515.61;33.5;+38.7;46.01;17.74
516.61;33.49;+38.8;46.01;17.7
517.61;33.5;+38.8;46.01;17.74
518.61;33.49;+38.8;46.01;17.74
519.61;33.52;+38.8;46.01;17.74
520.61;33.5;+38.9;46.01;17.74
521.61;33.49;+38.8;46.01;17.74
522.61;33.5;+38.9;46.01;17.74
523.61;33.5;+38.8;46.01;17.7
524.61;33.5;+38.8;46.01;17.7
525.61;33.5;+38.8;46.01;17.7
526.61;33.52;+38.9;46.01;17.7
527.61;33.5;+38.9;46.01;17.7
528.61;33.5;+38.8;46.01;17.7
529.61;33.53;+38.9;46.01;17.7
530.62;33.55;+38.8;46.01;17.7
531.62;33.5;+38.9;46.01;17.7
532.62;33.52;+38.9;46.09;17.7
533.62;33.53;+38.9;46.09;17.65
534.62;33.53;+38.9;46.09;17.7
535.62;33.53;+38.9;46.09;17.65
536.62;33.53;+38.9;46.09;17.65
537.62;33.55;+38.9;46.09;17.65
538.62;33.53;+38.9;46.09;17.65
539.62;33.53;+38.9;46.09;17.65
540.62;33.55;+38.9;46.09;17.65
541.62;33.53;+38.9;46.09;17.61
542.62;33.56;+38.9;46.09;17.61
543.62;33.53;+38.9;46.09;17.61
544.62;33.52;+38.9;46.09;17.61
545.62;33.55;+38.9;46.09;17.61
546.62;33.56;+38.9;46.09;17.65
547.62;33.55;+38.9;46.09;17.61
548.62;33.55;+38.9;46.09;17.65
549.62;33.55;+38.9;46.09;17.61
550.62;33.57;+38.9;46.09;17.61
551.62;33.55;+38.9;46.09;17.61
552.62;33.55;+38.9;46.09;17.61
553.62;33.56;+38.9;46.09;17.61
554.62;33.55;+38.9;46.09;17.61
555.62;33.56;+38.9;46.09;17.62
556.62;33.53;+38.9;46.09;17.58
557.62;33.56;+38.9;46.09;17.57
558.62;33.56;+38.9;46.09;17.58
559.62;33.56;+38.9;46.09;17.58
560.62;33.56;+38.9;46.09;17.58
561.62;33.57;+38.9;46.09;17.58
562.62;33.55;+38.9;46.09;17.58
563.62;33.57;+38.9;46.09;17.58
564.62;33.59;+38.9;46.09;17.58
565.62;33.57;+38.9;46.09;17.58
566.62;33.56;+38.9;46.09;17.58
567.62;33.59;+38.9;46.09;17.58
568.62;33.59;+38.9;46.09;17.58
569.62;33.59;+38.9;46.09;17.58
570.62;33.59;+38.9;46.09;17.58
571.62;33.59;+38.9;46.09;17.58
572.62;33.59;+38.9;46.18;17.58
573.62;33.57;+38.9;46.18;17.58
574.62;33.56;+38.9;46.18;17.58
575.62;33.59;+38.9;46.18;17.58
576.62;33.59;+38.9;46.18;17.58
577.62;33.6;+38.9;46.18;17.58
578.62;33.59;+38.9;46.18;17.58
579.62;33.62;+38.9;46.18;17.58
580.62;33.59;+39.0;46.18;17.58
581.62;33.62;+38.9;46.18;17.58
582.62;33.62;+38.9;46.18;17.58
583.62;33.6;+38.9;46.18;17.58
584.62;33.59;+38.9;46.18;17.58
585.63;33.62;+38.9;46.18;17.58
586.63;33.6;+38.9;46.18;17.58
587.63;33.57;+38.9;46.18;17.58
588.63;33.6;+38.9;46.18;17.58
589.63;33.59;+38.9;46.18;17.58
590.63;33.63;+38.9;46.18;17.58
591.63;33.62;+39.0;46.18;17.58
592.63;33.6;+38.9;46.18;17.58
593.63;33.62;+39.0;46.18;17.58
594.63;33.63;+39.0;46.18;17.58
595.63;33.63;+39.0;46.18;17.58
596.63;33.6;+38.9;46.18;17.58
597.63;33.6;+39.0;46.18;17.58
598.63;33.59;+39.0;46.27;17.58
599.63;33.62;+38.9;46.27;17.58
600.63;33.64;+38.9;46.27;17.58
601.63;33.63;+39.1;46.27;17.58
602.63;33.63;+38.9;46.27;17.58
603.63;33.62;+39.0;46.27;17.58
604.63;33.63;+39.0;46.27;17.58
605.63;33.63;+38.9;46.27;17.58
606.63;33.64;+39.1;46.27;17.58
607.63;33.64;+39.0;46.27;17.58
608.63;33.63;+39.0;46.27;17.58
609.63;33.64;+39.0;46.27;17.58
610.63;33.64;+39.0;46.27;17.58
611.63;33.64;+39.1;46.27;17.58
612.63;33.66;+39.1;46.27;17.58
613.63;33.66;+39.1;46.27;17.58
614.63;33.66;+39.0;46.27;17.58
615.63;33.64;+39.0;46.27;17.58
616.64;33.63;+39.0;46.27;17.58
617.64;33.63;+39.0;46.27;17.58
618.64;33.63;+39.0;46.27;17.58
619.64;33.66;+39.0;46.27;17.58
620.64;33.66;+39.1;46.27;17.58
621.64;33.67;+39.1;46.27;17.58
622.64;33.66;+39.0;46.27;17.6
623.64;33.64;+39.0;46.27;17.58
624.64;33.66;+39.0;46.27;17.6
625.64;33.67;+39.1;46.27;17.6
626.64;33.63;+39.1;46.27;17.6
627.64;33.66;+39.0;46.27;17.6
628.64;33.67;+39.0;46.27;17.6
629.64;33.66;+39.1;46.27;17.6
630.64;33.66;+39.1;46.27;17.6
631.64;33.67;+39.1;46.27;17.6
632.64;33.66;+39.1;46.27;17.6
633.64;33.67;+39.1;46.27;17.55
634.64;33.67;+39.1;46.35;17.55
635.64;33.66;+39.1;46.35;17.6
636.64;33.66;+39.1;46.35;17.6
637.64;33.69;+39.1;46.35;17.6
638.64;33.69;+39.1;46.35;17.6
639.64;33.67;+39.1;46.35;17.6
640.64;33.67;+39.1;46.35;17.6
641.64;33.66;+39.1;46.35;17.6
642.64;33.69;+39.1;46.35;17.6
643.64;33.72;+39.1;46.35;17.6
644.64;33.69;+39.1;46.35;17.55
645.64;33.69;+39.1;46.35;17.6
646.64;33.7;+39.1;46.35;17.55
647.64;33.69;+39.1;46.35;17.55
648.64;33.69;+39.2;46.35;17.55
649.64;33.69;+39.1;46.35;17.55
650.64;33.7;+39.2;46.35;17.55
651.64;33.69;+39.1;46.35;17.55
652.65;33.7;+39.2;46.35;17.55
653.65;33.72;+39.1;46.35;17.55
654.65;33.67;+39.2;46.35;17.55
655.65;33.7;+39.2;46.35;17.55
656.65;33.72;+39.1;46.35;17.55
657.65;33.7;+39.1;46.35;17.55
658.65;33.67;+39.2;46.35;17.55
659.65;33.7;+39.2;46.35;17.55
660.65;33.72;+39.1;46.35;17.55
661.65;33.69;+39.2;46.35;17.55
662.65;33.72;+39.1;46.35;17.55
663.65;33.7;+39.1;46.35;17.55
664.65;33.72;+39.1;46.35;17.51
665.65;33.73;+39.2;46.35;17.51
